ID,XCOORD,YCOORD
5170,30.515179,38.347220
5171,28.563735,62.906245
5172,14.601038,45.393739
5173,7.011075,46.334768
5174,12.253265,68.323721
5175,35.977380,47.325582
5176,17.913820,55.631652
5177,-7.596094,54.450064
5178,22.011947,48.951965
5179,20.786526,47.902402
5180,33.370146,42.708059
5181,34.929576,32.536203
5182,-15.939717,37.033974
5183,23.034015,45.158361
5184,4.953734,52.008817
5185,-11.066081,39.369867
5186,-12.781639,58.802794
5187,12.864307,31.891623
5188,11.143147,41.873264
5189,36.517223,35.226448
5190,18.539534,37.310745
5191,17.073679,67.066877
5192,-6.843397,48.055858
5193,-3.712692,61.658273
5194,-0.500371,38.377036
5195,22.279241,64.820990
5196,0.976536,36.226328
5197,-5.978079,61.625253
5198,35.239997,40.433157
5199,6.636697,51.866387
5200,-10.788291,56.531408
5201,18.351385,42.544347
5202,20.188762,47.682739
5203,16.240808,58.336314
5204,27.067152,53.095511
5205,22.534456,65.851397
5206,9.856083,61.838961
5207,18.948359,50.369695
5208,18.213929,39.830955
5209,28.061210,42.176990
5210,23.329458,57.644849
5211,-6.144738,57.885315
5212,10.148643,57.350113
5213,24.820711,60.116067
5214,5.699973,67.473726
5215,-14.306131,30.782341
5216,-9.169217,61.020992
5217,32.511780,31.396256
5218,-7.253437,51.848563
5219,11.744620,34.373124
5220,3.507462,56.793903
5221,17.650865,45.110844
5222,27.669925,65.666956
5223,5.555037,50.751875
5224,19.320611,70.852574
5225,21.526449,38.265493
5226,1.166479,59.776715
5227,41.570282,37.441007
5228,19.078363,32.459557
5229,35.118494,33.619882
5230,34.185572,33.176534
5231,24.876261,66.756238
5232,-4.311548,63.660401
5233,34.136495,44.893710
5234,10.074017,59.529533
5235,14.945842,53.656297
5236,19.731096,31.969602
5237,0.339910,53.711615
5238,22.275832,66.361733
5239,2.487675,43.596761
5240,20.107166,46.168166
5241,23.327067,56.143722
5242,20.644880,52.741447
5243,24.214861,34.778468
5244,21.783919,42.112459
5245,-13.601147,52.371328
5246,34.584405,38.427481
5247,27.966302,46.667256
5248,13.790850,59.105525
5249,-5.158788,45.499554
5250,-16.453131,43.776707
5251,38.130581,44.420690
5252,-2.544615,38.657531
5253,33.170676,30.784515
5254,-9.207463,45.564820
5255,8.746653,57.842867
5256,-11.147413,50.100878
5257,-6.287565,38.561550
5258,27.433727,37.983438
5259,18.696222,63.842015
5260,-7.610712,50.088401
5261,24.117940,34.670087
5262,-11.989718,54.457743
5263,24.919160,60.242561
5264,24.782852,54.283524
5265,36.816658,46.596070
5266,14.220739,66.416723
5267,27.100673,34.296475
5268,14.230548,33.982931
5269,5.161737,43.861423
5270,-8.933370,57.813672
5271,-5.984499,36.647665
5272,24.916545,61.657522
5273,-13.198963,55.136232
5274,14.978255,41.932739
5275,41.907503,38.461892
5276,32.665842,32.486946
5277,20.146882,64.373974
5278,1.720499,62.741434
5279,24.553578,49.077153
5280,21.976064,68.233155
5281,22.119724,32.551170
5282,-4.724281,40.145370
5283,-3.049069,45.932348
5284,-12.941769,67.414684
5285,9.187799,57.476691
5286,-13.723206,34.590499
5287,8.042800,37.193327
5288,14.859689,60.077177
5289,-6.487721,38.827637
5290,11.434577,39.359353
5291,1.044373,60.338323
5292,14.999424,50.152081
5293,14.291944,40.897129
5294,15.379540,57.993662
5295,-17.388118,42.795371
5296,-12.512199,44.223561
5297,7.335168,56.260396
5298,-8.172433,32.129237
5299,26.956368,43.677936
5300,19.494082,69.167066
5301,26.137769,52.284379
5302,36.375221,34.341612
5303,-3.216096,63.170925
5304,25.368644,40.532127
5305,8.426266,47.729983
5306,10.453039,44.115390
5307,10.022941,61.226797
5308,23.042292,62.568999
5309,-14.750154,48.779557
5310,-9.202183,35.480047
5311,18.326412,59.855473
5312,-0.910264,35.085377
5313,-17.700318,40.150147
5314,-12.073305,44.538953
5315,17.275403,57.625995
5316,36.265483,42.982401
5317,20.795741,41.203089
5318,34.605734,32.296922
5319,-11.527471,39.239952
5320,30.815823,39.791237
5321,-12.203216,67.269248
5322,38.416341,47.002281
5323,27.745676,37.570450
5324,13.978555,55.269274
5325,18.827780,38.404985
5326,-16.779094,47.742842
5327,26.577986,38.644209
5328,8.331177,45.935042
5329,9.479787,49.348512
5330,16.976686,51.110694
5331,5.373420,66.353347
5332,15.384098,44.448428
5333,-11.541507,57.843116
5334,12.328458,64.807476
5335,-13.647514,38.961846
5336,-1.466978,40.049797
5337,20.524372,48.113617
5338,14.563202,39.715127
5339,4.154815,45.102181
5340,0.970968,50.197755
5341,-7.762918,34.171335
5342,18.300505,45.071528
5343,3.666417,38.863623
5344,26.111596,48.156809
5345,1.060189,51.841990
5346,-7.514478,53.276854
5347,0.689717,55.106733
5348,22.281790,46.636646
5349,0.418551,49.737747
5350,19.108755,64.251863
5351,7.857582,40.938466
5352,5.160789,63.462433
5353,-1.151788,63.090395
5354,-13.324004,34.439588
5355,3.399143,59.968030
5356,21.312982,34.904122
5357,-5.202862,37.434981
5358,41.751345,44.942734
5359,-16.393552,36.039188
5360,33.112768,34.569198
5361,18.918012,58.053828
5362,-0.431157,49.807614
5363,13.944173,49.662609
5364,13.678362,38.581809
5365,9.729158,61.222224
5366,28.720356,60.852960
5367,37.931285,37.508462
5368,29.057158,38.612129
5369,9.734560,50.671296
5370,-13.741693,52.520463
5371,11.592027,38.580691
5372,-4.842790,44.865757
5373,0.353430,47.747666
5374,10.401763,61.457809
5375,32.539076,30.603239
5376,4.239415,46.606383
5377,-14.755211,34.689348
5378,-6.823562,42.081525
5379,-5.747039,63.098345
5380,21.417935,60.900968
5381,22.179073,63.254588
5382,27.287773,36.526639
5383,31.105622,60.945290
5384,7.627547,56.790664
5385,12.062644,54.394497
5386,-2.598166,51.477342
5387,-10.752584,29.589511
5388,21.035993,57.468312
5389,15.569341,52.897671
5390,-1.067277,55.905979
5391,23.648850,36.069821
5392,15.068514,40.888131
5393,1.133134,65.392554
5394,-9.474349,51.956343
5395,6.844336,53.497478
5396,8.891287,40.304306
5397,39.831747,37.160995
5398,3.522901,43.879284
5399,19.490427,59.955721
5400,-14.128487,31.114000
5401,7.403366,38.896712
5402,13.099367,68.176111
5403,-4.610612,57.163351
5404,14.290006,59.069219
5405,43.422204,47.091479
5406,-9.031909,68.152439
5407,19.797482,71.787946
5408,-8.527647,63.248197
5409,-7.561441,60.543140
5410,21.244058,31.814031
5411,11.996452,61.234454
5412,10.411587,35.307403
5413,-2.530914,53.256534
5414,38.279107,47.095457
5415,-18.145974,41.094708
5416,-0.546814,66.041176
5417,29.197938,47.147699
5418,3.732345,50.758432
5419,38.251385,46.019274
5420,0.955707,38.743641
5421,-9.697492,38.032955
5422,-13.068462,64.328891
5423,-2.596935,61.878617
5424,38.087743,34.033646
5425,18.650906,68.988588
5426,-5.190413,55.102007
5427,23.625898,60.740701
5428,4.842126,61.966418
5429,27.333249,36.325394
5430,11.287225,46.854596
5431,17.461211,59.011206
5432,-9.529293,44.072740
5433,26.424192,56.856227
5434,11.322572,63.944836
5435,20.561819,43.822275
5436,14.610647,48.175686
5437,20.944715,69.956930
5438,20.926783,58.441316
5439,15.128415,45.667088
5440,5.561927,40.588661
5441,2.182398,40.530252
5442,23.337826,34.624763
5443,-0.794593,39.481930
5444,36.602076,33.971318
5445,4.907567,40.555897
5446,26.475042,53.268795
5447,2.662722,59.325482
5448,-8.425344,54.864480
5449,-16.038510,33.145555
5450,23.522357,39.218498
5451,29.126206,31.978162
5452,-3.426809,61.848927
5453,-4.248557,33.472839
5454,25.767520,61.154969
5455,10.136256,36.505088
5456,-7.151317,55.567674
5457,4.498199,65.097116
5458,12.405070,63.102607
5459,12.171961,39.407225
5460,-9.045653,62.212140
5461,27.513863,61.989432
5462,19.258707,51.205267
5463,22.084311,58.216491
5464,23.337090,56.903386
5465,-8.809134,49.402955
5466,32.371154,42.443016
5467,15.831801,61.694121
5468,5.196931,46.957155
5469,25.905269,51.893392
5470,7.608666,53.075402
5471,29.651883,37.069660
5472,11.283917,63.681302
5473,-8.480290,45.604170
5474,28.494453,30.204800
5475,19.188344,38.800206
5476,-9.588101,63.019635
5477,17.876867,56.875542
5478,11.417295,60.175889
5479,39.853810,37.558707
5480,-12.780207,64.957311
5481,-14.763438,45.943009
5482,7.896052,56.870485
5483,-7.771558,40.272114
5484,35.102506,46.456968
5485,-9.540626,67.097601
5486,-1.845482,38.838694
5487,-3.224257,52.185482
5488,24.155989,53.254092
5489,1.095681,45.161175
5490,6.433252,47.065430
5491,1.787146,54.359532
5492,-14.085992,62.006434
5493,27.913782,29.623229
5494,22.882646,33.054715
5495,-17.217721,37.709824
5496,8.794186,57.792583
5497,12.797212,49.649861
5498,25.266922,33.579274
5499,6.816065,46.443026
5500,34.569353,41.254372
5501,-12.310319,35.719219
5502,-5.360598,52.566433
5503,-8.526208,38.725010
5504,23.503333,66.831947
5505,29.208362,59.662031
5506,-16.386966,47.524420
5507,3.783475,49.323290
5508,17.940244,35.103372
5509,-5.330978,43.853935
5510,12.068109,50.729344
5511,14.499585,49.099614
5512,-10.366769,64.107145
5513,-2.707893,66.149993
5514,21.652388,41.207298
5515,21.876967,50.595933
5516,9.137624,46.391747
5517,0.090181,38.196337
5518,-2.387524,58.414818
5519,11.228035,60.905820
5520,26.483630,52.712833
5521,1.530066,48.412892
5522,28.285804,60.523929
5523,9.858225,40.081255
5524,26.564043,55.790717
5525,12.947164,46.228361
5526,5.324015,41.280401
5527,8.277568,60.341546
5528,11.305934,49.361480
5529,11.118422,49.483556
5530,25.752064,44.698066
5531,19.805550,35.248257
5532,33.622689,36.311314
5533,8.835502,60.476974
5534,7.817651,45.049747
5535,13.895611,55.624508
5536,-7.090220,35.313035
5537,21.369193,41.473547
5538,-11.833588,31.752123
5539,8.268854,41.859895
5540,-13.346158,48.311498
5541,-2.176039,53.224400
5542,16.931085,47.219983
5543,35.412157,41.659622
5544,-11.278124,59.583481
5545,4.073760,57.677400
5546,31.274020,37.529099
5547,12.076307,53.494119
5548,15.672194,44.236762
5549,18.603201,60.810435
5550,-10.544407,41.409625
5551,21.016378,33.787057
5552,3.671877,63.913425
5553,28.395544,32.185752
5554,-2.955768,55.098073
5555,1.482013,41.694138
5556,0.152878,62.532756
5557,-5.982866,39.099146
5558,2.573906,65.192207
5559,-8.276026,38.980716
5560,26.384540,32.423573
5561,-12.198274,54.010379
5562,-10.219408,47.159250
5563,15.001886,40.543249
5564,23.408650,47.860867
5565,-10.246387,40.378098
5566,19.576123,53.233555
5567,9.177164,67.307837
5568,24.636027,63.095921
5569,43.123390,46.856155
5570,16.136135,65.693562
5571,16.576210,65.333089
5572,19.823269,69.261554
5573,9.762237,62.655429
5574,25.341022,55.017070
5575,-16.143599,33.876032
5576,-12.092625,33.512546
5577,15.196099,45.989028
5578,13.087573,36.945225
5579,12.124959,36.216413
5580,33.863271,35.805447
5581,15.134567,40.672892
5582,-9.798269,65.583114
5583,34.609509,45.145116
5584,22.302866,61.521798
5585,25.306950,50.413134
5586,41.710287,37.896714
5587,-12.046831,46.274363
5588,8.883151,60.839556
5589,2.325944,62.261635
5590,-0.458825,48.005751
5591,-11.233401,51.784255
5592,8.247842,37.266128
5593,-13.304898,29.472755
5594,5.000984,51.054795
5595,5.338835,50.316898
5596,42.025180,45.688443
5597,42.466131,42.820633
5598,23.520391,53.120623
5599,22.574738,42.680048
5600,-12.526800,34.849129
5601,23.519052,40.644193
5602,-14.937377,34.661820
5603,35.883885,39.221124
5604,22.092408,50.114215
5605,40.421968,38.013732
5606,3.397012,55.757253
5607,22.590427,32.973595
5608,6.881342,44.265284
5609,27.752952,59.174783
5610,29.078680,63.818391
5611,18.796537,71.827847
5612,41.160777,42.800694
5613,3.136655,37.030311
5614,30.809797,30.401656
5615,23.968360,29.477260
5616,29.441771,30.565155
5617,29.985754,29.336880
5618,28.591326,63.595356
5619,31.754221,46.491720
5620,3.896405,49.035491
5621,13.612354,46.253379
5622,-9.989961,32.390155
5623,9.176722,51.899168
5624,-11.490095,36.177386
5625,0.079673,43.081943
5626,20.656930,34.436180
5627,34.719688,46.317505
5628,-13.079771,44.502988
5629,40.546136,40.196604
5630,18.400692,68.958572
5631,-8.997624,53.598307
5632,22.969083,53.499439
5633,-13.425333,56.146350
5634,36.513001,46.876362
5635,35.072451,34.533798
5636,20.143507,55.194984
5637,-12.053737,51.868363
5638,-8.033049,37.882000
5639,-0.927830,67.002668
5640,20.494894,54.515240
5641,7.794634,62.285741
5642,21.807250,36.158713
5643,-7.651420,56.901623
5644,18.328771,36.001828
5645,10.264353,56.542896
5646,7.230483,68.448480
5647,10.995635,67.492370
5648,23.775690,64.501136
5649,-1.081236,66.010694
5650,9.226274,47.886179
5651,27.809636,62.054402
5652,7.875789,66.576968
5653,28.807973,34.095132
5654,2.194683,47.827077
5655,-6.780286,33.769996
5656,19.642985,40.872086
5657,27.091583,39.642179
5658,-9.192094,30.717634
5659,-2.674461,42.371192
5660,-12.767528,67.385629
5661,2.902414,61.543838
5662,30.860167,39.787539
5663,9.198205,51.796979
5664,17.100324,67.015462
5665,32.552685,34.396282
5666,10.697607,37.518375
5667,36.832339,39.760331
5668,-16.711610,34.751092
5669,-9.164215,45.757461
5670,12.405335,35.525822
5671,0.411454,48.929571
5672,11.852399,68.539532
5673,-11.189357,42.348412
5674,17.547436,32.251420
5675,2.578951,46.789942
5676,24.999679,51.075790
5677,24.798175,52.979443
5678,7.612181,39.686912
5679,18.637318,32.286925
5680,-12.184956,47.878115
5681,34.517553,30.778059
5682,-8.073974,38.740361
5683,24.776933,50.423733
5684,8.459208,39.834611
5685,18.032153,60.173896
5686,3.613449,44.049938
5687,5.056136,45.211947
5688,-5.101682,46.792324
5689,-11.050003,37.889736
5690,2.281526,63.449581
5691,8.753657,35.712353
5692,17.215672,57.586597
5693,20.509990,47.041925
5694,4.548081,38.168369
5695,28.031416,36.727910
5696,22.918344,38.431900
5697,1.172843,66.893349
5698,20.145952,48.788398
5699,21.272023,54.143376
5700,23.866994,43.709277
5701,30.370519,35.571855
5702,0.680044,37.003319
5703,27.298496,44.504083
5704,-8.518644,50.240683
5705,-15.303319,48.939219
5706,19.103775,32.431169
5707,25.824312,45.374189
5708,18.336710,54.426310
5709,-3.226243,37.525587
5710,17.927519,35.785535
5711,4.039042,60.937400
5712,-6.651963,50.304936
5713,-1.055170,56.843255
5714,6.074026,63.954394
5715,39.517458,42.888669
5716,-17.324380,36.703104
5717,-0.383707,43.204000
5718,-13.206679,62.581880
5719,24.454610,41.999888
5720,-3.156917,47.356711
5721,0.662426,52.039294
5722,20.148562,61.106533
5723,6.621804,65.301802
5724,-2.339931,67.856474
5725,26.822183,46.938576
5726,0.412599,39.017661
5727,4.698501,66.067357
5728,3.560440,38.808870
5729,22.573416,46.529728
5730,-12.543558,67.380017
5731,21.575038,61.581547
5732,17.112899,46.049225
5733,14.563876,43.276276
5734,18.611495,58.773124
5735,-10.557935,42.799103
5736,-7.914626,53.303503
5737,1.413169,49.815005
5738,36.082027,41.944053
5739,-5.096177,41.442062
5740,24.484113,65.657983
5741,-5.081387,39.187067
5742,24.541148,50.259638
5743,-1.174633,58.988160
5744,24.479970,61.419344
5745,34.403349,34.246543
5746,-9.187005,36.354189
5747,8.242062,63.909503
5748,4.924272,66.672106
5749,36.830523,36.999192
5750,36.830382,46.057043
5751,13.400536,46.977054
5752,-10.704710,66.597588
5753,22.332392,48.658571
5754,7.875066,41.297632
5755,4.515999,51.345684
5756,37.219765,43.396765
5757,-14.027030,62.771552
5758,-0.704461,56.467138
5759,-15.067200,34.363577
5760,-3.409802,49.837817
5761,-5.772950,61.221018
5762,16.894144,41.809317
5763,26.190034,56.974713
5764,41.193343,46.547627
5765,-10.881167,63.610957
5766,6.652561,44.864846
5767,16.407469,60.807297
5768,-15.874987,42.689330
5769,-13.502305,49.642310
5770,20.273739,53.395224
5771,-5.656861,60.358864
5772,37.082618,43.548240
5773,-15.121808,50.430283
5774,-12.554266,58.324547
5775,27.047313,33.162839
5776,13.887261,53.842023
5777,28.977961,38.717518
5778,20.432576,56.228349
5779,-8.120258,52.045616
5780,16.095897,60.013662
5781,2.569091,69.221637
5782,-12.024759,64.289008
5783,-11.965973,50.472175
5784,10.398585,41.112462
5785,34.106913,34.219893
5786,8.459911,37.427822
5787,-4.979743,47.942194
5788,19.230570,60.278200
5789,-5.432990,54.934655
5790,6.074046,44.129279
5791,-10.091381,61.617610
5792,38.219822,42.705248
5793,23.284976,36.593083
5794,14.695951,60.502671
5795,23.630386,32.943971
5796,7.981050,66.442356
5797,-3.729995,40.773053
5798,-8.950436,31.067451
5799,-1.191130,66.198928
5800,5.353803,47.240729
5801,-0.735568,61.194277
5802,11.579502,54.068390
5803,3.964686,60.069552
5804,-13.743753,50.725354
5805,5.000187,36.300571
5806,11.607718,50.875035
5807,0.601500,51.439480
5808,39.176351,40.607596
5809,-4.808335,37.579879
5810,-1.434077,52.058200
5811,7.744183,46.025165
5812,-11.814407,53.498045
5813,26.866523,44.264458
5814,-1.227550,66.026736
5815,40.527966,36.519149
5816,-8.183652,53.944472
5817,4.591535,56.558382
5818,-11.509421,44.748709
5819,-17.802496,42.216649
5820,-0.205908,52.124485
5821,8.672302,60.314812
5822,33.379174,39.579770
5823,-3.718194,54.989642
5824,-9.122268,47.493715
5825,0.214294,65.130105
5826,-4.820160,52.618883
5827,16.296251,69.269207
5828,19.900136,71.174209
5829,23.219664,45.471984
5830,18.814144,47.386938
5831,10.732383,61.193270
5832,-15.120958,50.448662
5833,2.459427,63.983828
5834,13.844580,48.854788
5835,33.356694,45.599687
5836,31.251661,29.799830
5837,36.102613,38.085806
5838,30.883756,35.065527
5839,17.066201,31.427256
5840,19.240138,52.232184
5841,1.298063,66.746101
5842,36.132137,44.601478
5843,-0.128251,41.681210
5844,20.243877,38.829699
5845,12.944647,54.137988
5846,31.667221,41.251595
5847,23.825019,65.328459
5848,-7.041827,51.398823
5849,36.312279,32.959312
5850,20.866945,58.106925
5851,1.050583,63.604432
5852,17.381526,34.880689
5853,30.503156,40.813701
5854,26.116099,34.114366
5855,30.550885,37.085590
5856,25.000066,61.282351
5857,23.140087,29.693430
5858,38.228442,42.073135
5859,27.753414,34.157256
5860,0.810065,66.060365
5861,32.712930,31.081482
5862,22.984171,32.277315
5863,8.851674,63.871706
5864,25.738061,40.141279
5865,28.625030,39.046138
5866,16.592861,62.125552
5867,1.484179,42.287607
5868,-15.276741,55.778458
5869,5.658728,68.487919
5870,17.887981,61.475621
5871,-12.067784,29.426317
5872,20.270836,42.862268
5873,36.962902,45.316460
5874,24.727367,48.001476
5875,7.720243,36.895680
5876,2.224446,44.562920
5877,-1.186282,36.507210
5878,19.968948,49.864708
5879,14.279830,34.792850
5880,16.825785,70.596935
5881,39.358620,37.177934
5882,-8.817118,37.121637
5883,17.819454,60.460138
5884,14.144822,49.814522
5885,31.117304,62.425171
5886,-7.036460,63.453447
5887,6.454794,66.551033
5888,14.316067,63.771846
5889,-14.420320,56.096418
5890,3.508617,44.499934
5891,37.559574,36.041915
5892,36.181563,35.340327
5893,-15.560815,35.372137
5894,19.174234,44.782161
5895,2.820637,53.014152
5896,-7.921609,63.529256
5897,27.034614,44.445450
5898,-11.182710,54.345691
5899,4.392447,60.945958
5900,30.636525,32.902483
5901,14.719545,36.974258
5902,14.383333,54.801524
5903,19.323442,69.551819
5904,-4.565276,59.887236
5905,-16.719007,36.318573
5906,36.962837,41.487715
5907,32.123773,37.464794
5908,-1.097141,44.793837
5909,19.090288,38.919816
5910,20.955023,49.158737
5911,1.598647,54.622285
5912,-8.553307,42.401240
5913,26.630534,42.079373
5914,24.357687,51.655484
5915,2.166355,48.103052
5916,35.335404,38.758038
5917,4.687550,41.696574
5918,15.738812,31.035257
5919,-17.035431,33.877100
5920,-11.515565,35.041508
5921,12.872569,67.231916
5922,-9.395064,55.295127
5923,18.967098,44.189931
5924,-15.180524,45.329019
5925,8.747528,50.292924
5926,-11.852715,32.753539
5927,-14.966885,39.567543
5928,-16.822486,33.826845
5929,14.481483,30.582592
5930,39.788918,34.565986
5931,10.540293,51.578234
5932,25.890341,50.794484
5933,-0.483929,55.570893
5934,-2.694531,50.108557
5935,30.461927,30.821178
5936,14.753782,56.843387
5937,22.080429,39.436679
5938,-11.614798,56.283450
5939,-1.354208,63.857832
5940,-11.137741,66.807611
5941,-3.652621,53.684649
5942,4.310494,60.970496
5943,20.893336,36.151761
5944,8.603864,65.819268
5945,16.836000,69.202474
5946,-4.295601,45.145933
5947,15.981939,65.389524
5948,10.140650,60.197406
5949,33.663827,43.842779
5950,26.590930,46.825244
5951,8.578280,50.326858
5952,30.040304,45.015128
5953,21.234960,57.432510
5954,6.371080,54.031990
5955,26.596329,32.974025
5956,4.378292,59.392696
5957,24.508450,65.045078
5958,-17.462089,44.913343
5959,-16.514288,35.904879
5960,-12.538843,31.280059
5961,28.580775,43.663396
5962,9.235251,69.195285
5963,1.605493,57.679871
5964,13.219868,63.441594
5965,5.716984,63.645364
5966,25.099184,29.483598
5967,-12.665752,48.513053
5968,9.089298,66.810721
5969,28.783247,45.592360
5970,1.022561,50.896449
5971,0.968398,46.415475
5972,36.103666,40.981045
5973,-12.232825,34.707245
5974,-4.290742,46.421863
5975,20.845709,63.166975
5976,-10.301307,34.920505
5977,23.329163,46.302994
5978,35.550207,40.571785
5979,15.721622,61.284817
5980,20.211765,39.035436
5981,23.037660,35.555725
5982,2.115758,59.622839
5983,23.501557,42.053533
5984,-0.269531,58.495062
5985,10.841384,51.591898
5986,-14.888635,31.222422
5987,7.082402,51.895724
5988,-15.623103,40.051749
5989,-6.541877,61.805868
5990,7.555759,46.849431
5991,6.753270,40.539829
5992,5.656545,61.853470
5993,26.835061,60.393573
5994,-8.294744,41.091207
5995,26.920917,52.511709
5996,9.049995,47.225392
5997,8.325561,41.300324
5998,6.184000,40.895598
5999,-7.507024,57.475878
6000,-4.333050,48.808834
6001,4.705369,46.003430
6002,-11.095501,48.108647
6003,20.559916,61.388415
6004,12.753526,46.331042
6005,-7.979033,31.145632
6006,4.209024,56.515340
6007,15.939073,35.501282
6008,8.520701,45.006488
6009,18.323476,30.042188
6010,-1.025979,50.422573
6011,2.298399,56.386135
6012,4.074577,51.361562
6013,0.766237,44.393191
6014,26.312543,31.805426
6015,27.461920,43.806517
6016,0.392948,64.898499
6017,23.969559,65.697891
6018,12.351609,35.347210
6019,16.232760,64.092713
6020,27.402653,36.824036
6021,25.902208,62.234449
6022,23.154716,41.726744
6023,13.934044,52.957824
6024,23.369473,45.068541
6025,31.823483,41.711804
6026,21.109334,31.531956
6027,18.356624,45.485733
6028,1.417830,66.129261
6029,5.147171,51.726224
6030,-7.067816,42.097573
6031,-7.953798,36.532447
6032,-17.922152,40.905771
6033,38.394006,43.676073
6034,26.351697,33.112460
6035,9.622613,41.410636
6036,11.604925,46.051308
6037,-5.972786,43.202077
6038,20.392667,32.505190
6039,26.971859,58.696079
6040,28.100039,33.773205
6041,15.483429,65.495894
6042,-2.899136,36.491374
6043,0.396193,41.328154
6044,-14.038561,61.993453
6045,20.794591,41.289486
6046,23.786230,50.960706
6047,34.545436,45.273938
6048,22.997617,59.601907
6049,21.986822,41.480177
6050,1.240206,66.445014
6051,10.884688,51.232218
6052,-16.134088,43.235242
6053,-11.879819,37.680661
6054,30.436894,60.678775
6055,6.229162,43.588381
6056,-5.343948,64.480747
6057,-1.593337,66.099702
6058,2.092919,66.599404
6059,20.312833,66.281409
6060,-16.235160,49.691944
6061,-1.434722,38.222523
6062,9.305507,60.795706
6063,34.801492,33.033205
6064,22.747190,53.953195
6065,4.980923,66.750740
6066,41.609992,38.034991
6067,4.693788,61.947264
6068,-6.540373,50.788593
6069,4.977918,66.726278
6070,13.053797,44.567309
6071,-11.114423,47.212975
6072,21.600190,40.864185
6073,29.386348,37.293228
6074,39.381716,39.451296
6075,-4.590481,60.790481
6076,11.430676,45.882355
6077,-3.934563,64.043863
6078,-13.644054,61.754161
6079,18.972400,43.049254
6080,3.684013,47.809682
6081,-16.224593,49.360183
6082,9.509294,55.885941
6083,14.368068,37.429497
6084,-5.569945,64.422883
6085,-0.175660,68.250677
6086,8.089804,45.542906
6087,-15.836218,30.550476
6088,-12.990842,30.132539
6089,1.156843,62.679614
6090,40.781067,43.276932
6091,1.216041,48.590006
6092,5.900922,48.314710
6093,7.358918,65.173181
6094,9.405945,51.293364
6095,21.034531,66.698947
6096,0.918389,66.172102
6097,6.962389,37.748538
6098,29.344792,45.042051
6099,15.537090,46.852895
6100,3.180619,50.913362
6101,8.954931,64.911346
6102,17.625889,30.508751
6103,2.348579,43.855079
6104,19.755808,50.838905
6105,7.759631,46.239209
6106,16.991467,37.936881
6107,5.295493,62.464513
6108,13.302231,39.797289
6109,1.059949,48.715665
6110,6.441065,58.370275
6111,-11.938834,66.214447
6112,-7.833676,35.631399
6113,13.967414,70.037524
6114,4.297735,42.522181
6115,-11.858812,55.463354
6116,8.773413,56.533537
6117,-13.044793,32.427272
6118,-0.626494,34.980102
6119,14.679371,32.516203
6120,32.303367,60.635691
6121,9.559221,42.242383
6122,15.009777,43.637482
6123,-12.861939,38.539063
6124,10.504231,69.364123
6125,32.478079,39.018145
6126,4.182551,46.553980
6127,1.010127,63.939186
6128,-13.790727,55.787309
6129,-0.427010,60.246173
6130,-2.489318,36.291032
6131,13.296181,40.813285
6132,16.009668,56.655439
6133,25.298149,48.509537
6134,27.757006,60.232527
6135,-7.726641,57.736376
6136,16.379919,58.362881
6137,27.301731,44.322837
6138,37.063508,37.400580
6139,30.448344,42.297889
6140,2.084867,46.419370
6141,17.314383,50.102134
6142,-11.548897,29.078513
6143,10.209351,39.752892
6144,-17.543650,44.711433
6145,-0.928859,52.779389
6146,4.440373,51.999715
6147,42.294562,45.000957
6148,-6.728053,62.000178
6149,-6.512553,45.040985
6150,13.992388,65.794971
6151,36.796256,36.817413
6152,38.431325,45.130856
6153,41.492584,44.503638
6154,-0.000747,47.633109
6155,-2.604926,45.389219
6156,-15.952957,40.772956
6157,32.261730,32.555213
6158,0.210508,40.727356
6159,19.114841,40.714699
6160,7.298487,46.784580
6161,8.978317,68.658203
6162,15.280071,48.186038
6163,-6.154620,50.520311
6164,5.695850,60.828134
6165,22.948922,63.936362
6166,-12.752840,46.673866
6167,25.628110,50.279784
6168,-8.589661,36.112000
6169,-1.209084,55.119538
6170,2.261119,59.858885
6171,30.067644,45.867585
6172,25.434458,54.594101
6173,24.523588,42.752702
6174,-12.785615,49.881097
6175,33.470605,41.364565
6176,-11.646878,32.295478
6177,-4.997017,53.008179
6178,22.708878,49.883605
6179,-9.244688,38.568038
6180,3.012397,59.825148
6181,12.716329,46.257919
6182,37.156678,37.693523
6183,18.667383,61.933836
6184,-6.019344,57.575208
6185,41.528426,40.226361
6186,26.594592,42.312080
6187,11.929096,64.571364
6188,15.404049,58.153050
6189,30.460225,34.766134
6190,-9.904164,41.166660
6191,-15.430134,44.232648
6192,24.089225,49.152016
6193,30.631691,43.363321
6194,20.309131,65.205088
6195,-6.851467,31.501900
6196,6.297744,37.532279
6197,6.529366,55.977148
6198,21.012186,70.328617
6199,28.265096,64.907184
6200,-12.788458,53.765203
6201,-6.491440,62.492808
6202,-10.571673,31.406151
6203,25.611895,63.403287
6204,16.931615,69.249872
6205,-5.642411,52.434068
6206,18.544645,32.128771
6207,20.336400,45.783431
6208,11.678803,66.667270
6209,33.247494,39.358375
6210,15.317500,60.151643
6211,-17.963430,41.629630
6212,-3.913306,36.426825
6213,4.566009,44.839286
6214,38.319440,46.378739
6215,27.028740,58.450551
6216,-10.126103,60.378552
6217,1.004017,48.151925
6218,20.452891,44.688801
6219,19.543342,43.547059
6220,-9.207359,48.723968
6221,3.051604,51.774801
